date,time,lat,lon,LEVEL_FELONY,LEVEL_MISDEMEANOR,LEVEL_VIOLATION
01/05/2017,03:00:00,40.840102648,-73.880354752,0,1,0
01/05/2017,03:00:00,40.668731148,-73.929737415,0,1,0
01/05/2017,03:00:00,40.754270619,-73.873762957,1,0,0
01/05/2017,03:00:00,40.671657216999996,-73.958198788,0,1,0
01/05/2017,02:53:00,40.818559244,-73.867683367,0,1,0
01/05/2017,02:53:00,40.818559244,-73.867683367,0,1,0
01/05/2017,02:51:00,40.739179416,-73.983946905,1,0,0
01/05/2017,02:50:00,40.803235240999996,-73.93469926600001,0,1,0
01/05/2017,02:47:00,40.83675321,-73.86233479399999,0,1,0
01/05/2017,02:45:00,40.761983091,-73.986334713,0,1,0
01/05/2017,02:35:00,40.880047848000004,-73.8740702,0,1,0
01/05/2017,02:35:00,40.733546682,-73.870349101,1,0,0
01/05/2017,02:30:00,40.759768441999995,-73.989811298,1,0,0
01/05/2017,02:30:00,40.813467357,-73.93932780899999,1,0,0
01/05/2017,02:30:00,40.766729419,-73.912691986,0,0,1
01/05/2017,02:26:00,40.820506479,-73.915757504,0,1,0
01/05/2017,02:25:00,40.579812437,-73.971835329,0,1,0
01/05/2017,02:20:00,40.731050573000005,-73.999604553,1,0,0
01/05/2017,02:20:00,40.797011899,-73.937775323,0,1,0
01/05/2017,02:15:00,40.623226819,-74.149226973,0,1,0
01/05/2017,02:15:00,40.631612501999996,-74.010017106,1,0,0
01/05/2017,02:15:00,40.731037205999996,-73.976544978,1,0,0
01/05/2017,02:15:00,40.657678426,-73.926166515,0,1,0
01/05/2017,02:12:00,40.701035899000004,-73.948118207,1,0,0
01/05/2017,02:10:00,40.59820045,-74.133002734,0,1,0
01/05/2017,02:10:00,40.817728111,-73.904293884,1,0,0
01/05/2017,02:09:00,40.861914239,-73.84729393399999,0,1,0
01/05/2017,02:07:00,40.71425342,-73.814038092,1,0,0
01/05/2017,02:06:00,40.888348686,-73.851714274,0,1,0
01/05/2017,02:00:00,40.879118071,-73.843244085,0,1,0
01/05/2017,02:00:00,40.617875887,-74.082444386,1,0,0
01/05/2017,02:00:00,40.803162406999995,-73.954482496,1,0,0
01/05/2017,02:00:00,40.754847452,-73.797195053,0,1,0
01/05/2017,02:00:00,40.617522128000004,-74.081997302,0,1,0
01/05/2017,02:00:00,40.770872425,-73.74276064600001,0,1,0
01/05/2017,01:55:00,40.692556293,-73.858637008,0,1,0
01/05/2017,01:45:00,40.588288419,-73.948249002,0,1,0
01/05/2017,01:40:00,40.659492895,-73.918296399,1,0,0
01/05/2017,01:40:00,40.64784233,-74.01105739,1,0,0
01/05/2017,01:30:00,40.640318977,-74.009928333,0,1,0
01/05/2017,01:30:00,40.665182541,-73.930382767,0,0,1
01/05/2017,01:30:00,40.756820168000004,-73.971143263,1,0,0
01/05/2017,01:30:00,40.600685498000004,-74.177027457,0,0,1
01/05/2017,01:20:00,40.594019059000004,-73.96085431600001,0,1,0
01/05/2017,01:20:00,40.860514249,-73.86709739,0,1,0
01/05/2017,01:15:00,40.798285387,-73.932768207,1,0,0
01/05/2017,01:15:00,40.798285387,-73.932768207,0,1,0
01/05/2017,01:10:00,40.669132419,-73.86555017,0,1,0
01/05/2017,01:06:00,40.873910934,-73.855517845,1,0,0
01/05/2017,01:00:00,40.821003964,-73.896387514,0,1,0
01/05/2017,01:00:00,40.697513705,-73.982236722,0,1,0
01/05/2017,01:00:00,40.655642023,-73.95986308399999,1,0,0
01/05/2017,01:00:00,40.705665316,-73.860888685,0,1,0
01/05/2017,01:00:00,40.832309283,-73.92443333,0,1,0
01/05/2017,01:00:00,40.691307226999996,-73.945497016,0,1,0
01/05/2017,01:00:00,40.692546531,-73.809922818,1,0,0
01/05/2017,01:00:00,40.747813048000005,-73.882321411,1,0,0
01/05/2017,01:00:00,40.766720335,-73.961352086,1,0,0
01/05/2017,01:00:00,40.894670712,-73.86136123,0,1,0
01/05/2017,01:00:00,40.693199592,-73.90847899399999,0,1,0
01/05/2017,01:00:00,40.637269866,-73.924499258,0,1,0
01/05/2017,00:55:00,40.756043535,-73.986949544,0,1,0
01/05/2017,00:53:00,40.77674649,-73.982230032,0,1,0
01/05/2017,00:50:00,40.829884885,-73.936761711,0,1,0
01/05/2017,00:50:00,40.823988774,-73.946714381,1,0,0
01/05/2017,00:46:00,40.585943345,-73.816101923,1,0,0
01/05/2017,00:45:00,40.616073615,-74.029576793,1,0,0
01/05/2017,00:45:00,40.675524169,-73.924913805,0,1,0
01/05/2017,00:40:00,40.640406997,-74.083661293,0,1,0
01/05/2017,00:40:00,40.757240531,-73.98979363699999,0,1,0
01/05/2017,00:40:00,40.798500915,-73.945940189,1,0,0
01/05/2017,00:40:00,40.798500915,-73.945940189,0,1,0
01/05/2017,00:36:00,40.696592115,-73.783390715,0,1,0
01/05/2017,00:35:00,40.824571286,-73.948101385,1,0,0
01/05/2017,00:35:00,40.836446953,-73.91841157,1,0,0
01/05/2017,00:30:00,40.821472723,-73.905278471,0,1,0
01/05/2017,00:30:00,40.679204195,-73.749697595,1,0,0
01/05/2017,00:30:00,40.621851848,-74.133460519,1,0,0
01/05/2017,00:30:00,40.633298081999996,-73.905801359,0,0,1
01/05/2017,00:30:00,40.673949883,-73.811122224,0,1,0
01/05/2017,00:30:00,40.719231007,-73.987858624,1,0,0
01/05/2017,00:30:00,40.761011347,-73.81982034100001,0,0,1
01/05/2017,00:30:00,40.845035017,-73.940658001,0,1,0
01/05/2017,00:22:00,40.762663210999996,-73.982125494,1,0,0
01/05/2017,00:21:00,40.749684691,-74.000983136,0,1,0
01/05/2017,00:20:00,40.694249757,-73.74533536,1,0,0
01/05/2017,00:15:00,40.717847357,-73.985358935,0,1,0
01/05/2017,00:15:00,40.735612442,-73.775155811,0,1,0
01/05/2017,00:15:00,40.852485992,-73.906213897,1,0,0
01/05/2017,00:10:00,40.814093699000004,-73.95929788800001,1,0,0
01/05/2017,00:10:00,40.833418326,-73.91300198100001,1,0,0
01/05/2017,00:10:00,40.647717426999996,-73.894289028,0,1,0
01/05/2017,00:05:00,40.65471999,-73.744394239,1,0,0
01/05/2017,00:05:00,40.683263065,-73.983635864,0,1,0
01/05/2017,00:02:00,40.717373937,-73.939346738,0,1,0
01/05/2017,00:01:00,40.633655523,-74.14613020600001,1,0,0
01/05/2017,00:01:00,40.699755759,-73.926058608,0,0,1
01/05/2017,00:01:00,40.611461211,-73.906664157,0,1,0
01/05/2017,00:00:00,40.863913931,-73.9234502,0,1,0
01/04/2017,23:55:00,40.858822748,-73.861775773,0,1,0
01/04/2017,23:55:00,40.846021197,-73.908369947,0,1,0
01/04/2017,23:55:00,40.872091796999996,-73.903384008,0,1,0
01/04/2017,23:52:00,40.751155321999995,-73.85729996,1,0,0
01/04/2017,23:50:00,40.699374514,-73.801197434,0,1,0
01/04/2017,23:45:00,40.683356873,-73.971935823,0,0,1
01/04/2017,23:45:00,40.687215464,-73.817971668,0,1,0
01/04/2017,23:43:00,40.724243555,-73.99778628,0,1,0
01/04/2017,23:35:00,40.689366473,-73.828098332,0,1,0
01/04/2017,23:30:00,40.748169361,-73.992689493,0,1,0
01/04/2017,23:30:00,40.670946155,-73.735435168,0,1,0
01/04/2017,23:30:00,40.717798648,-73.992660356,1,0,0
01/04/2017,23:30:00,40.733684683,-73.985961646,0,1,0
01/04/2017,23:30:00,40.641418728000005,-73.91484135600001,0,1,0
01/04/2017,23:30:00,40.760396139,-73.767502535,0,1,0
01/04/2017,23:25:00,40.712813778000005,-73.988076222,0,1,0
01/04/2017,23:15:00,40.729028172,-73.97717348100001,0,1,0
01/04/2017,23:12:00,40.820672004,-73.824055827,0,1,0
01/04/2017,23:00:00,40.68338716,-73.783484086,0,1,0
01/04/2017,23:00:00,40.677027241,-73.91180716699999,1,0,0
01/04/2017,23:00:00,40.642778714,-73.95642600800001,0,0,1
01/04/2017,23:00:00,40.685822961,-73.849658689,0,1,0
01/04/2017,22:46:00,40.656976758,-73.908460209,1,0,0
01/04/2017,22:40:00,40.831440178,-73.89129057,1,0,0
01/04/2017,22:30:00,40.805468548,-73.963840045,1,0,0
01/04/2017,22:30:00,40.595196818000005,-73.947663921,1,0,0
01/04/2017,22:30:00,40.873788458,-73.885833671,1,0,0
01/04/2017,22:30:00,40.641418728000005,-73.91484135600001,0,1,0
01/04/2017,22:30:00,40.647115297,-73.89926655,0,1,0
01/04/2017,22:20:00,40.69490919,-73.91148420100001,1,0,0
01/04/2017,22:15:00,40.828723865,-73.923190768,0,0,1
01/04/2017,22:00:00,40.760157187,-73.767423955,0,1,0
01/04/2017,22:00:00,40.701154656,-73.90939134199999,0,1,0
01/04/2017,22:00:00,40.602988702,-73.757041729,1,0,0
01/04/2017,22:00:00,40.813229834,-73.961397331,0,1,0
01/04/2017,22:00:00,40.850408852,-73.90695782,0,1,0
01/04/2017,22:00:00,40.499758708,-74.24037114,0,1,0
01/04/2017,22:00:00,40.735120728000005,-73.991456867,0,1,0
01/04/2017,21:53:00,40.538020028000005,-74.153210062,0,1,0
01/04/2017,21:45:00,40.588935377,-74.16761710600001,0,1,0
01/04/2017,21:30:00,40.667260649,-73.959784,1,0,0
01/04/2017,21:30:00,40.764830055,-73.822077072,0,1,0
01/04/2017,21:30:00,40.740626761,-74.007713137,0,1,0
01/04/2017,21:30:00,40.747827186,-73.900204202,0,1,0
01/04/2017,21:28:00,40.667616209,-73.996421975,1,0,0
01/04/2017,21:15:00,40.819856355,-73.920140835,0,1,0
01/04/2017,21:10:00,40.675136459,-73.94861783399999,0,0,1
01/04/2017,21:00:00,40.879055553,-73.907301047,1,0,0
01/04/2017,21:00:00,40.819718656999996,-73.942389497,1,0,0
01/04/2017,21:00:00,40.871639361999996,-73.835773459,0,1,0
01/04/2017,21:00:00,40.897109642,-73.903387433,1,0,0
01/04/2017,21:00:00,40.750021973,-73.991339463,0,1,0
01/04/2017,21:00:00,40.742553834,-74.000492239,0,0,1
01/04/2017,21:00:00,40.715406885,-73.743039642,1,0,0
01/04/2017,21:00:00,40.822319156999995,-73.893888825,0,1,0
01/04/2017,20:30:00,40.716684479,-73.997375293,0,1,0
01/04/2017,20:30:00,40.726584627,-73.855389878,0,1,0
01/04/2017,20:30:00,40.821874304,-73.82056604,0,0,1
01/04/2017,20:30:00,40.791561271999996,-73.849138224,0,0,1
01/04/2017,20:26:00,40.728873724,-73.992291119,1,0,0
01/04/2017,20:20:00,40.718921422,-73.996090942,1,0,0
01/04/2017,20:17:00,40.759913549000004,-73.98629182100001,1,0,0
01/04/2017,20:00:00,40.778805016,-73.982059779,0,1,0
01/04/2017,20:00:00,40.754546175,-73.977424615,1,0,0
01/04/2017,20:00:00,40.872596004,-73.825563635,0,1,0
01/04/2017,20:00:00,40.680536156,-73.957086365,0,1,0
01/04/2017,20:00:00,40.706044571999996,-73.836217483,0,1,0
