date,time,lat,lon,LEVEL_FELONY,LEVEL_MISDEMEANOR,LEVEL_VIOLATION
03/30/2017,21:20:00,40.631920244,-73.90927277600001,0,0,1
03/30/2017,21:20:00,40.668883767,-73.93250571899999,0,1,0
03/30/2017,21:15:00,40.666365696999996,-73.88869391600001,1,0,0
03/30/2017,21:12:00,40.873671035,-73.908013649,0,1,0
03/30/2017,21:11:00,40.763638575,-73.759903183,0,1,0
03/30/2017,21:10:00,40.625831584000004,-73.92761390300001,1,0,0
03/30/2017,21:10:00,40.662321699,-73.938654284,0,1,0
03/30/2017,21:07:00,40.867026764,-73.919914261,0,1,0
03/30/2017,21:05:00,40.60498684,-73.754419888,1,0,0
03/30/2017,21:05:00,40.732333355,-73.810772719,0,1,0
03/30/2017,21:00:00,40.710228568000005,-74.00774568899999,0,1,0
03/30/2017,21:00:00,40.716814588000005,-73.980388217,0,1,0
03/30/2017,21:00:00,40.659435714000004,-73.883742408,1,0,0
03/30/2017,21:00:00,40.860752045,-73.889583293,1,0,0
03/30/2017,21:00:00,40.668883767,-73.93250571899999,0,1,0
03/30/2017,21:00:00,40.598215545,-73.748146698,1,0,0
03/30/2017,20:55:00,40.801536754000004,-73.952558436,0,1,0
03/30/2017,20:55:00,40.849725796,-73.910909504,1,0,0
03/30/2017,20:50:00,40.608302798000004,-73.748184276,0,1,0
03/30/2017,20:50:00,40.83433183,-73.91991025,0,0,1
03/30/2017,20:46:00,40.835941215,-73.860417533,0,1,0
03/30/2017,20:40:00,40.669899885,-73.90934368,0,1,0
03/30/2017,20:40:00,40.693133719,-73.987253947,0,1,0
03/30/2017,20:35:00,40.585510949,-73.822147979,0,1,0
03/30/2017,20:35:00,40.791151866999996,-73.884371919,0,1,0
03/30/2017,20:35:00,40.886141362,-73.84499602,0,1,0
03/30/2017,20:35:00,40.767794199,-73.991387694,1,0,0
03/30/2017,20:34:00,40.693847502,-73.962674497,0,1,0
03/30/2017,20:30:00,40.722790089,-73.981346102,0,0,1
03/30/2017,20:30:00,40.709996955,-73.953110528,0,1,0
03/30/2017,20:30:00,40.830905528,-73.93605248600001,0,0,1
03/30/2017,20:30:00,40.830905528,-73.93605248600001,0,0,1
03/30/2017,20:30:00,40.593556318000005,-74.184591654,0,0,1
03/30/2017,20:30:00,40.833722039,-73.915415538,0,1,0
03/30/2017,20:25:00,40.640354074,-74.015271927,1,0,0
03/30/2017,20:25:00,40.662516545,-73.893468998,1,0,0
03/30/2017,20:25:00,40.70308166,-73.95698529399999,0,1,0
03/30/2017,20:20:00,40.693138637,-73.93608725,1,0,0
03/30/2017,20:20:00,40.675338295,-73.907162399,1,0,0
03/30/2017,20:20:00,40.675338295,-73.907162399,1,0,0
03/30/2017,20:15:00,40.71128041,-73.90303635800001,0,1,0
03/30/2017,20:15:00,40.733743161,-74.00199682600001,0,1,0
03/30/2017,20:15:00,40.673927709000004,-73.926462167,1,0,0
03/30/2017,20:15:00,40.812520134,-73.902813002,0,1,0
03/30/2017,20:10:00,40.819127068,-73.91739228600001,0,1,0
03/30/2017,20:10:00,40.649093066,-73.93110948399999,1,0,0
03/30/2017,20:10:00,40.778688351999996,-73.949610316,1,0,0
03/30/2017,20:08:00,40.854818439,-73.887203727,0,1,0
03/30/2017,20:08:00,40.874217411,-73.87853242199999,0,0,1
03/30/2017,20:05:00,40.827132485,-73.887149486,0,1,0
03/30/2017,20:05:00,40.855767191999995,-73.907799826,0,0,1
03/30/2017,20:00:00,40.801755583,-73.934260057,0,1,0
03/30/2017,20:00:00,40.855407693000004,-73.901235699,1,0,0
03/30/2017,20:00:00,40.689905775,-73.98642159999999,0,1,0
03/30/2017,20:00:00,40.831913607,-73.942740297,1,0,0
03/30/2017,20:00:00,40.610717129,-73.92098528300001,0,1,0
03/30/2017,20:00:00,40.789981956,-73.970561913,0,1,0
03/30/2017,20:00:00,40.67278405,-73.866472894,0,1,0
03/30/2017,20:00:00,40.593556318000005,-74.184591654,0,0,1
03/30/2017,20:00:00,40.651686501,-73.959040184,0,0,1
03/30/2017,20:00:00,40.764066631,-73.955057921,0,0,1
03/30/2017,20:00:00,40.649308423,-74.00595477600001,1,0,0
03/30/2017,20:00:00,40.800761735,-73.91313857,0,0,1
03/30/2017,19:55:00,40.702482133000004,-73.799922252,0,1,0
03/30/2017,19:55:00,40.791151866999996,-73.884371919,0,1,0
03/30/2017,19:55:00,40.868467378000005,-73.821582846,1,0,0
03/30/2017,19:50:00,40.823499964,-73.858618987,0,1,0
