date,time,lat,lon,LEVEL_FELONY,LEVEL_MISDEMEANOR,LEVEL_VIOLATION,zipcode
03/13/2017,16:20:00,40.569593176,-74.110564608,0,0,1,10306
03/13/2017,16:20:00,40.793388244,-73.970860163,0,1,0,10025
03/13/2017,16:20:00,40.727741053,-73.90673221,0,1,0,11378
03/13/2017,16:20:00,40.637248545,-73.951035836,0,1,0,11210
03/13/2017,16:18:00,40.653781156,-73.931108247,0,1,0,11203
03/13/2017,16:15:00,40.715264307,-74.016346027,0,1,0,10282
03/13/2017,16:15:00,40.835945011,-73.941584018,1,0,0,10032
03/13/2017,16:15:00,40.750430768,-73.989282176,0,1,0,10001
03/13/2017,16:15:00,40.515765585,-74.244726545,1,0,0,10307
03/13/2017,16:15:00,40.703415714,-73.94255492,0,1,0,11206
03/13/2017,16:10:00,40.723636973000005,-73.998298598,0,1,0,10012
03/13/2017,16:10:00,40.728873724,-73.992291119,1,0,0,10003
03/13/2017,16:05:00,40.874751061,-73.84927491399999,0,1,0,10469
03/13/2017,16:00:00,40.837778868,-73.91945074600001,0,1,0,10452
03/13/2017,16:00:00,40.620995666,-73.990127854,0,1,0,11204
03/13/2017,16:00:00,40.595676085,-73.77572424,0,1,0,11691
03/13/2017,16:00:00,40.626142073000004,-74.157252583,1,0,0,10303
03/13/2017,16:00:00,40.668677239000004,-73.86831594,0,1,0,11208
03/13/2017,16:00:00,40.579618598,-74.109112423,0,0,1,10306
03/13/2017,16:00:00,40.754171029,-73.982503147,1,0,0,10036
03/13/2017,16:00:00,40.620995666,-73.990127854,0,1,0,11204
03/13/2017,15:59:00,40.818504014,-73.93950386,0,1,0,10030
03/13/2017,15:50:00,40.70059059,-73.8077432,1,0,0,11435
03/13/2017,15:48:00,40.84227478,-73.94251453,0,1,0,10032
03/13/2017,15:45:00,40.768310811,-73.957181437,1,0,0,10021
03/13/2017,15:45:00,40.702444153,-73.803366663,1,0,0,11432
03/13/2017,15:45:00,40.702444153,-73.803366663,1,0,0,11432
03/13/2017,15:42:00,40.898457915,-73.85429974,0,0,1,10470
03/13/2017,15:42:00,40.898457915,-73.85429974,0,1,0,10470
03/13/2017,15:40:00,40.680417464,-73.972950175,1,0,0,11217
03/13/2017,15:40:00,40.777875486999996,-73.948654103,1,0,0,10128
03/13/2017,15:37:00,40.764535539,-73.970728388,0,1,0,10065
03/13/2017,15:35:00,40.82101631,-73.90106996,0,0,1,10459
03/13/2017,15:30:00,40.874493311,-73.910059121,0,1,0,10463
03/13/2017,15:30:00,40.665861424,-73.883915045,1,0,0,11207
03/13/2017,15:30:00,40.723126432,-74.002577348,1,0,0,10013
03/13/2017,15:30:00,40.790543098,-73.975790911,0,1,0,10024
03/13/2017,15:30:00,40.560290298000005,-74.165896932,0,1,0,10312
03/13/2017,15:30:00,40.840974994,-73.939505111,1,0,0,10032
03/13/2017,15:30:00,40.608861931999996,-73.958040021,0,0,1,11229
03/13/2017,15:30:00,40.713794089000004,-73.99344716600001,0,1,0,10002
03/13/2017,15:30:00,40.837778868,-73.91945074600001,0,1,0,10452
03/13/2017,15:26:00,40.607472152,-73.762863392,0,1,0,11691
03/13/2017,15:25:00,40.691732871999996,-73.935295276,1,0,0,11221
03/13/2017,15:25:00,40.691732871999996,-73.935295276,1,0,0,11221
03/13/2017,15:25:00,40.714743681,-73.955715231,0,1,0,11211
03/13/2017,15:25:00,40.672585871,-73.873261458,0,1,0,11208
03/13/2017,15:20:00,40.63556059,-73.97802332399999,1,0,0,11218
03/13/2017,15:15:00,40.884843556,-73.85374009,1,0,0,10466
03/13/2017,15:15:00,40.827003291,-73.905230852,0,1,0,10456
03/13/2017,15:15:00,40.670666272,-73.95797590800001,0,1,0,11238
03/13/2017,15:15:00,40.827003291,-73.905230852,1,0,0,10456
03/13/2017,15:14:00,40.758624675,-73.829670268,0,1,0,11354
03/13/2017,15:10:00,40.779820723,-73.953263565,0,1,0,10128
03/13/2017,15:09:00,40.716464905,-74.002320969,1,0,0,10013
03/13/2017,15:00:00,40.889184094,-73.844157079,0,1,0,10466
03/13/2017,15:00:00,40.882401951999995,-73.836220617,0,1,0,10466
03/13/2017,15:00:00,40.692241674,-73.987300996,1,0,0,11201
03/13/2017,15:00:00,40.713588346,-73.99594336,1,0,0,10002
03/13/2017,15:00:00,40.706527603000005,-73.791996756,0,1,0,11432
03/13/2017,15:00:00,40.688390376,-73.733534187,0,1,0,11411
03/13/2017,15:00:00,40.826759635,-73.909422656,0,1,0,10456
03/13/2017,15:00:00,40.748810089,-73.863083153,0,1,0,11368
03/13/2017,15:00:00,40.671723302,-73.951720698,0,1,0,11216
03/13/2017,15:00:00,40.619304915,-74.026808215,1,0,0,11209
03/13/2017,15:00:00,40.671723302,-73.951720698,1,0,0,11216
03/13/2017,15:00:00,40.615214578,-74.084649048,0,1,0,10304
03/13/2017,15:00:00,40.849055329,-73.903157222,0,1,0,10457
03/13/2017,15:00:00,40.76167385,-73.93859527,0,0,1,11106
03/13/2017,15:00:00,40.744326028,-73.985472209,1,0,0,10016
03/13/2017,14:55:00,40.835494793,-73.907820691,0,1,0,10456
03/13/2017,14:55:00,40.692403887,-73.990070406,0,1,0,11201
03/13/2017,14:55:00,40.689878533000005,-73.988300282,1,0,0,11201
03/13/2017,14:50:00,40.791369271,-73.944187226,0,0,1,10029
03/13/2017,14:48:00,40.852317179,-73.898106332,1,0,0,10457
03/13/2017,14:47:00,40.620312109000004,-73.988993279,0,1,0,11204
03/13/2017,14:45:00,40.630701226,-74.0369328,0,1,0,11209
