date,time,lat,lon,LEVEL_FELONY,LEVEL_MISDEMEANOR,LEVEL_VIOLATION,zipcode
05/17/2017,16:55:00,40.694519657,-73.971130558,0,1,0,11205
05/17/2017,16:50:00,40.742265476,-73.822097633,1,0,0,11355
05/17/2017,16:50:00,40.738219595,-73.992012181,0,1,0,10011
05/17/2017,16:50:00,40.679204195,-73.749697595,0,1,0,11412
05/17/2017,16:50:00,40.738219595,-73.992012181,0,1,0,10011
05/17/2017,16:50:00,40.872762531,-73.878350673,0,1,0,10467
05/17/2017,16:50:00,40.826169612,-73.916830709,0,0,1,10456
05/17/2017,16:50:00,40.862687571,-73.909041119,0,1,0,10468
05/17/2017,16:45:00,40.798963998000005,-73.95031372,0,1,0,10026
05/17/2017,16:45:00,40.857082061999996,-73.901352508,1,0,0,10457
05/17/2017,16:45:00,40.676603584,-73.914165521,1,0,0,11233
05/17/2017,16:45:00,40.857082061999996,-73.901352508,1,0,0,10457
05/17/2017,16:45:00,40.743604598000005,-73.88429565,0,1,0,11373
05/17/2017,16:45:00,40.636369999,-74.11750657,0,0,1,10310
05/17/2017,16:42:00,40.716400613000005,-73.983472614,0,1,0,10002
05/17/2017,16:40:00,40.716621029,-73.991008318,0,1,0,10002
05/17/2017,16:40:00,40.795012839,-73.936137525,0,1,0,10029
05/17/2017,16:40:00,40.874039851,-73.864499454,1,0,0,10467
05/17/2017,16:40:00,40.651698159,-73.868446756,0,0,1,11239
05/17/2017,16:38:00,40.756365408,-73.825774164,0,1,0,11355
05/17/2017,16:37:00,40.587541822,-73.95472306399999,0,1,0,11235
05/17/2017,16:35:00,40.840974994,-73.939505111,0,1,0,10032
05/17/2017,16:30:00,40.703249129,-73.944275426,0,1,0,11206
05/17/2017,16:30:00,40.803237679,-73.944599884,1,0,0,10026
05/17/2017,16:30:00,40.567035268000005,-74.11312306,0,1,0,10306
05/17/2017,16:30:00,40.753790581,-73.992306283,0,0,1,10072
05/17/2017,16:30:00,40.828349831,-73.89446458,0,1,0,10459
05/17/2017,16:30:00,40.805828689,-73.921031815,0,1,0,10454
05/17/2017,16:30:00,40.790880008,-73.972692228,0,0,1,10024
05/17/2017,16:30:00,40.805406923,-73.940906446,0,1,0,10037
05/17/2017,16:30:00,40.653661518,-73.933025672,0,1,0,11202
05/17/2017,16:26:00,40.852432957,-73.868725703,0,1,0,10460
05/17/2017,16:25:00,40.680927847,-73.908647264,0,1,0,11233
05/17/2017,16:20:00,40.804578894,-73.962702711,0,0,1,10115
05/17/2017,16:20:00,40.762978055,-73.874768046,0,1,0,11369
05/17/2017,16:19:00,40.893618084,-73.906329479,0,1,0,10471
05/17/2017,16:17:00,40.765935038,-73.960464475,1,0,0,10021
05/17/2017,16:15:00,40.843216237,-73.937287557,0,1,0,10032
05/17/2017,16:15:00,40.789788465,-73.94451718100001,0,0,1,10029
05/17/2017,16:15:00,40.733926841,-73.871582398,1,0,0,11373
05/17/2017,16:15:00,40.751978863000005,-73.989917158,0,1,0,10072
05/17/2017,16:10:00,40.896898336,-73.862770886,0,1,0,10470
05/17/2017,16:10:00,40.685772608,-73.991120647,0,1,0,11201
05/17/2017,16:09:00,40.680022580999996,-73.94957309899999,0,1,0,11216
05/17/2017,16:08:00,40.794659285,-73.97178778199999,0,1,0,10024
05/17/2017,16:08:00,40.760296789,-73.92179691,1,0,0,11106
05/17/2017,16:05:00,40.630995995999996,-74.022024892,0,1,0,11220
05/17/2017,16:05:00,40.57557363,-73.981203625,0,1,0,11224
05/17/2017,16:05:00,40.734645797,-73.99033113,1,0,0,10003
05/17/2017,16:05:00,40.734645797,-73.99033113,0,1,0,10003
05/17/2017,16:05:00,40.634068275,-73.88918013,0,1,0,11236
05/17/2017,16:04:00,40.661940404,-73.921029137,1,0,0,11212
05/17/2017,16:02:00,40.832263831,-73.830128593,0,1,0,10465
05/17/2017,16:02:00,40.812161567,-73.926385298,0,1,0,10454
05/17/2017,16:01:00,40.766879975,-73.96270216100001,1,0,0,10021
05/17/2017,16:01:00,40.755812911999996,-73.986400949,0,1,0,10018
05/17/2017,16:00:00,40.83364432,-73.926141093,0,1,0,10452
05/17/2017,16:00:00,40.716734842,-73.940177013,1,0,0,11211
05/17/2017,16:00:00,40.847688805,-73.934930327,1,0,0,10033
05/17/2017,16:00:00,40.80203233,-73.949682945,0,1,0,10026
05/17/2017,16:00:00,40.662767503000005,-73.907529526,0,1,0,11212
05/17/2017,16:00:00,40.573763375,-73.992877757,0,0,1,11224
05/17/2017,16:00:00,40.792623637,-73.950231777,0,1,0,10026
05/17/2017,16:00:00,40.886987247,-73.847446104,0,1,0,10466
05/17/2017,16:00:00,40.628781798,-73.904463961,1,0,0,11236
05/17/2017,16:00:00,40.70260436,-73.799182532,0,1,0,11451
05/17/2017,16:00:00,40.863458331,-73.90173711899999,1,0,0,10468
05/17/2017,15:55:00,40.642874105,-74.012649253,0,1,0,11220
05/17/2017,15:54:00,40.873671035,-73.908013649,0,1,0,10463
05/17/2017,15:50:00,40.81181176,-73.938328651,1,0,0,10037
05/17/2017,15:50:00,40.902242645,-73.843663429,0,1,0,10550
05/17/2017,15:50:00,40.695487442,-73.910329446,0,0,1,11237
05/17/2017,15:48:00,40.758232371,-73.977430585,0,1,0,10020
05/17/2017,15:48:00,40.758232371,-73.977430585,0,1,0,10020
05/17/2017,15:45:00,40.655538482,-73.884098793,0,1,0,11239
05/17/2017,15:45:00,40.758232371,-73.977430585,0,1,0,10020
05/17/2017,15:40:00,40.754380873,-73.995587157,0,1,0,10001
05/17/2017,15:40:00,40.576266368,-73.955223876,0,0,1,11235
05/17/2017,15:40:00,40.85395,-73.914677699,0,1,0,10453
05/17/2017,15:38:00,40.733926841,-73.871582398,0,1,0,11373
05/17/2017,15:36:00,40.635586886999995,-74.16510050699999,1,0,0,10303
05/17/2017,15:35:00,40.868282888,-73.839889054,0,1,0,10469
05/17/2017,15:35:00,40.686411983,-73.823735811,0,0,1,11419
05/17/2017,15:30:00,40.77674649,-73.982230032,0,1,0,10023
05/17/2017,15:30:00,40.67984749,-73.939384473,0,1,0,11213
05/17/2017,15:30:00,40.794659285,-73.97178778199999,0,0,1,10024
05/17/2017,15:30:00,40.814901468,-73.947718757,0,1,0,10027
05/17/2017,15:30:00,40.715798248,-73.79748702100001,1,0,0,11432
05/17/2017,15:30:00,40.889850199,-73.914118043,1,0,0,10463
05/17/2017,15:30:00,40.705543085,-73.942910155,0,1,0,11206
05/17/2017,15:30:00,40.691902676,-73.81916328300001,0,1,0,11419
05/17/2017,15:30:00,40.744167196999996,-73.927990575,0,1,0,11101
05/17/2017,15:20:00,40.728042301,-74.002151798,0,1,0,10012
05/17/2017,15:20:00,40.745614126,-73.73503399399999,0,1,0,11362
05/17/2017,15:20:00,40.662360477,-73.950811952,0,1,0,11225
05/17/2017,15:15:00,40.681217929,-73.922426853,1,0,0,11233
05/17/2017,15:15:00,40.679980738000005,-73.77623390699999,0,1,0,11405
05/17/2017,15:15:00,40.844323751,-73.93991048,0,1,0,10032
05/17/2017,15:15:00,40.60560441,-73.959576246,1,0,0,11223
05/17/2017,15:15:00,40.695864034,-73.981822445,0,1,0,11240
05/17/2017,15:15:00,40.603274006999996,-73.753104533,0,1,0,11691
05/17/2017,15:15:00,40.69644128,-73.93248142899999,0,0,1,11221
05/17/2017,15:15:00,40.824747205,-73.898853125,0,1,0,10459
05/17/2017,15:15:00,40.834596318,-73.929869427,0,0,1,10039
05/17/2017,15:12:00,40.845509565,-73.897271003,0,0,1,10457
05/17/2017,15:10:00,40.749940664,-73.903449279,0,1,0,11377
05/17/2017,15:10:00,40.633655523,-74.14613020600001,0,0,1,10302
05/17/2017,15:09:00,40.737203099,-73.983272598,0,1,0,10010
05/17/2017,15:05:00,40.807240696,-73.936306406,0,1,0,10037
05/17/2017,15:05:00,40.814723924,-73.924507488,0,1,0,10454
