date,time,lat,lon,LEVEL_FELONY,LEVEL_MISDEMEANOR,LEVEL_VIOLATION,zipcode
08/16/2017,08:20:00,40.748484269,-73.875906888,0,1,0,11372
08/16/2017,08:20:00,40.750603246,-73.936670947,0,1,0,11106
08/16/2017,00:46:00,40.711432158,-73.959533713,0,1,0,11211
08/16/2017,08:15:00,40.842792470999996,-73.833835178,0,1,0,10461
08/16/2017,08:14:00,40.858416805,-73.853111347,0,1,0,10469
08/16/2017,08:06:00,40.83669501,-73.840586658,1,0,0,10461
08/16/2017,08:05:00,40.73955145,-73.715679862,0,1,0,11426
08/16/2017,08:03:00,40.75477297,-73.884276251,1,0,0,11372
08/16/2017,08:00:00,40.642324797,-74.091908132,0,1,0,10301
08/16/2017,08:00:00,40.609471516,-73.978939504,0,0,1,11204
08/16/2017,08:00:00,40.798841501,-73.968871281,0,1,0,10024
08/16/2017,08:00:00,40.643430903,-74.01583476100001,1,0,0,11220
08/16/2017,08:00:00,40.732331046999995,-73.935977496,1,0,0,11101
08/16/2017,08:00:00,40.820653371,-73.891221478,0,0,1,10459
08/16/2017,07:55:00,40.817861675,-73.888025062,0,1,0,10474
08/16/2017,07:55:00,40.713236171,-73.823426803,0,1,0,11415
08/16/2017,07:50:00,40.844981603,-73.902469203,0,1,0,10457
08/16/2017,07:45:00,40.694190025,-73.73708110300001,0,0,1,11411
08/16/2017,07:40:00,40.690722343000004,-73.96635071,1,0,0,11205
08/16/2017,07:35:00,40.736917049,-73.951900796,1,0,0,11222
08/16/2017,07:30:00,40.871553006,-73.90239768800001,0,0,1,10468
08/16/2017,07:20:00,40.864331297,-73.866377534,0,1,0,10467
08/16/2017,07:20:00,40.881084588,-73.878487329,0,1,0,10470
08/16/2017,07:07:00,40.655737546,-73.934717497,0,1,0,11213
08/16/2017,07:00:00,40.693777815,-73.907324243,0,1,0,11237
08/16/2017,07:00:00,40.625394316,-74.092677351,0,1,0,10301
08/16/2017,07:00:00,40.829970011,-73.878540928,1,0,0,10472
08/16/2017,07:00:00,40.829970011,-73.878540928,1,0,0,10472
08/16/2017,07:00:00,40.829970011,-73.878540928,0,1,0,10472
08/16/2017,07:00:00,40.829970011,-73.878540928,0,1,0,10472
08/16/2017,06:59:00,40.682661223000004,-73.843662626,0,1,0,11417
08/16/2017,06:48:00,40.613788286,-74.075322188,0,1,0,10305
08/16/2017,06:45:00,40.639235511,-74.079018941,0,1,0,10301
08/16/2017,06:40:00,40.672898715,-73.875723072,0,1,0,11208
08/16/2017,06:40:00,40.672898715,-73.875723072,0,1,0,11208
08/16/2017,06:35:00,40.581344968,-73.975927934,0,1,0,11224
08/16/2017,06:30:00,40.662787635,-73.868925904,1,0,0,11208
08/16/2017,06:30:00,40.699469156999996,-73.893146682,0,1,0,11385
08/16/2017,06:30:00,40.671799266,-73.99699853899999,0,1,0,11244
08/16/2017,06:15:00,40.798841501,-73.968871281,0,1,0,10024
08/16/2017,06:13:00,40.670030081,-73.90404439699999,1,0,0,11212
08/16/2017,06:10:00,40.831222554,-73.884819024,1,0,0,10459
