date,time,lat,lon,LEVEL_FELONY,LEVEL_MISDEMEANOR,LEVEL_VIOLATION
04/17/2017,22:51:00,40.748673646,-73.866093416,0,1,0
04/17/2017,22:50:00,40.628718972,-74.08081859800001,1,0,0
04/17/2017,22:45:00,40.811393119,-73.922314872,0,1,0
04/17/2017,22:45:00,40.830858133,-73.945295984,1,0,0
04/17/2017,22:45:00,40.799665264,-73.94719978,0,0,1
04/17/2017,22:43:00,40.557765223000004,-74.141141849,0,0,1
04/17/2017,22:32:00,40.810438012,-73.952837473,1,0,0
04/17/2017,22:30:00,40.813107346,-73.938471954,1,0,0
04/17/2017,22:30:00,40.636434799999996,-74.02827432,1,0,0
04/17/2017,22:30:00,40.834883362,-73.905223241,0,0,1
04/17/2017,22:27:00,40.818931698,-73.81348184,0,1,0
04/17/2017,22:24:00,40.828473961,-73.918981425,0,1,0
04/17/2017,22:20:00,40.594882511,-74.18601403,1,0,0
04/17/2017,22:16:00,40.788821185,-73.942210388,1,0,0
04/17/2017,22:10:00,40.814901468,-73.947718757,1,0,0
04/17/2017,22:10:00,40.671084711999995,-73.947604376,0,0,1
04/17/2017,22:10:00,40.743791418,-73.973512685,0,0,1
04/17/2017,22:10:00,40.753499935,-73.896362572,1,0,0
04/17/2017,22:06:00,40.634302829,-74.025131685,0,1,0
04/17/2017,22:05:00,40.640529985,-74.013297392,0,1,0
04/17/2017,22:05:00,40.868757868,-73.894964487,1,0,0
04/17/2017,22:05:00,40.868757868,-73.894964487,1,0,0
04/17/2017,22:05:00,40.817641854,-73.920847994,0,1,0
04/17/2017,22:00:00,40.665870346999995,-73.992575952,1,0,0
04/17/2017,22:00:00,40.760262596,-73.769340353,0,1,0
04/17/2017,22:00:00,40.700582065,-73.903935507,1,0,0
04/17/2017,21:59:00,40.817641854,-73.920847994,0,1,0
04/17/2017,21:50:00,40.828155367,-73.92688793399999,0,1,0
04/17/2017,21:50:00,40.879326873000004,-73.874877975,0,1,0
04/17/2017,21:45:00,40.687720174,-73.850097925,0,1,0
04/17/2017,21:45:00,40.679980738000005,-73.77623390699999,0,1,0
04/17/2017,21:45:00,40.608378184,-74.004485312,0,1,0
04/17/2017,21:41:00,40.787874599,-73.928181646,0,1,0
04/17/2017,21:40:00,40.85736012,-73.887289791,0,0,1
04/17/2017,21:40:00,40.843714299999995,-73.91750271,0,1,0
04/17/2017,21:35:00,40.703662148,-73.936214213,1,0,0
04/17/2017,21:30:00,40.869529891,-73.889894126,0,1,0
04/17/2017,21:30:00,40.769561241999995,-73.915363447,0,1,0
04/17/2017,21:30:00,40.637163266,-74.08654687800001,0,1,0
04/17/2017,21:30:00,40.769561241999995,-73.915363447,0,1,0
04/17/2017,21:30:00,40.811019058,-73.855878346,1,0,0
04/17/2017,21:25:00,40.863087846999996,-73.898621279,1,0,0
04/17/2017,21:20:00,40.813903374,-73.956718591,0,1,0
04/17/2017,21:20:00,40.827793974,-73.89900387,0,0,1
04/17/2017,21:18:00,40.691542559,-73.827750153,1,0,0
04/17/2017,21:18:00,40.718064545,-73.988461277,0,1,0
04/17/2017,21:15:00,40.681995419,-73.91564764399999,0,1,0
04/17/2017,21:15:00,40.65980847,-73.92214538399999,1,0,0
04/17/2017,21:10:00,40.813592964,-73.94934907,1,0,0
04/17/2017,21:09:00,40.758891256999995,-73.934656107,0,1,0
04/17/2017,21:03:00,40.61700583,-73.978151899,1,0,0
04/17/2017,21:00:00,40.723809613,-73.991804659,0,1,0
04/17/2017,21:00:00,40.714371899999996,-73.981287135,0,0,1
04/17/2017,21:00:00,40.735211323,-73.991691398,0,1,0
04/17/2017,21:00:00,40.868467378000005,-73.821582846,0,1,0
04/17/2017,21:00:00,40.656281404,-73.907307853,0,1,0
04/17/2017,21:00:00,40.688944565,-73.73224107,1,0,0
04/17/2017,21:00:00,40.622153897,-74.02728485600001,1,0,0
04/17/2017,21:00:00,40.502342893000005,-74.247507319,0,1,0
04/17/2017,20:51:00,40.873671035,-73.908013649,0,1,0
04/17/2017,20:50:00,40.761950054,-73.936717916,1,0,0
04/17/2017,20:50:00,40.661393105,-73.88409943399999,0,1,0
04/17/2017,20:50:00,40.667128935,-73.888890899,0,1,0
04/17/2017,20:50:00,40.711351165,-73.992080328,0,0,1
04/17/2017,20:46:00,40.757711676999996,-73.98202575399999,1,0,0
04/17/2017,20:45:00,40.69417864,-73.756871714,1,0,0
04/17/2017,20:45:00,40.873078263000004,-73.850403234,0,1,0
04/17/2017,20:45:00,40.669464302,-73.854093426,0,0,1
04/17/2017,20:40:00,40.610717129,-73.92098528300001,1,0,0
04/17/2017,20:37:00,40.742454301,-73.911944305,1,0,0
04/17/2017,20:30:00,40.871553006,-73.90239768800001,0,1,0
04/17/2017,20:30:00,40.773793373000004,-73.936280628,1,0,0
04/17/2017,20:30:00,40.757379872,-73.984126607,0,1,0
04/17/2017,20:30:00,40.67511643,-73.904375958,1,0,0
04/17/2017,20:30:00,40.673202944,-73.946012906,1,0,0
04/17/2017,20:30:00,40.676624068,-73.818418779,0,0,1
04/17/2017,20:26:00,40.643434716,-73.997720493,0,1,0
04/17/2017,20:25:00,40.682226213,-73.766682603,1,0,0
04/17/2017,20:20:00,40.694199854000004,-73.820790637,0,1,0
04/17/2017,20:20:00,40.586231405,-73.816011121,1,0,0
04/17/2017,20:20:00,40.766716197,-73.920991548,0,1,0
04/17/2017,20:18:00,40.760413227,-73.987475708,0,1,0
04/17/2017,20:18:00,40.655956862,-73.917241131,0,1,0
04/17/2017,20:18:00,40.867583094000004,-73.897974475,0,0,1
04/17/2017,20:15:00,40.664426491,-73.932924751,0,1,0
04/17/2017,20:15:00,40.641754099,-74.01381651199999,1,0,0
04/17/2017,20:15:00,40.698431106,-73.915641275,1,0,0
04/17/2017,20:15:00,40.752860451,-73.893400318,0,1,0
04/17/2017,20:15:00,40.638614237,-73.948267625,0,1,0
04/17/2017,20:10:00,40.834571698000005,-73.874850115,1,0,0
04/17/2017,20:10:00,40.673188407,-73.92931453899999,0,0,1
04/17/2017,20:10:00,40.667446665,-73.872377258,1,0,0
04/17/2017,20:07:00,40.824455336999996,-73.914679385,0,1,0
04/17/2017,20:05:00,40.617303617,-74.080480597,0,1,0
04/17/2017,20:00:00,40.663456562,-73.88348669199999,1,0,0
04/17/2017,20:00:00,40.883861375,-73.89436922899999,1,0,0
04/17/2017,20:00:00,40.814641812,-73.944192999,0,0,1
04/17/2017,20:00:00,40.822772446,-73.907086788,1,0,0
04/17/2017,20:00:00,40.608177205,-73.987342195,0,0,1
04/17/2017,20:00:00,40.67200915,-73.959885679,0,1,0
04/17/2017,20:00:00,40.664579204,-73.773153219,1,0,0
04/17/2017,20:00:00,40.694746524,-73.979500377,0,1,0
04/17/2017,19:59:00,40.680750546999995,-73.88535653,0,1,0
04/17/2017,19:55:00,40.830900119,-73.941368021,0,1,0
04/17/2017,19:55:00,40.591972932,-73.95734131100001,0,1,0
04/17/2017,19:55:00,40.734560807,-73.937837249,0,0,1
04/17/2017,19:50:00,40.634973496,-74.020394073,1,0,0
04/17/2017,19:50:00,40.760338265,-73.907397682,0,1,0
04/17/2017,19:50:00,40.759485575999996,-73.98816172,1,0,0
04/17/2017,19:49:00,40.853587401,-73.900591356,0,1,0
04/17/2017,19:45:00,40.794917497,-73.948557893,0,1,0
04/17/2017,19:45:00,40.695322335,-73.79910349,0,0,1
04/17/2017,19:40:00,40.638473966999996,-74.121387243,0,1,0
04/17/2017,19:40:00,40.685200086,-73.939934878,0,0,1
04/17/2017,19:40:00,40.71971314,-73.732074168,0,1,0
04/17/2017,19:40:00,40.677372174,-73.979815767,0,1,0
04/17/2017,19:36:00,40.910209614,-73.896606604,0,1,0
04/17/2017,19:30:00,40.577379617,-73.96829052,1,0,0
04/17/2017,19:30:00,40.78038838,-73.945842958,0,1,0
04/17/2017,19:30:00,40.621351808,-74.163581186,0,0,1
04/17/2017,19:25:00,40.756567585,-73.875931534,0,1,0
04/17/2017,19:25:00,40.830145224,-73.89187807399999,1,0,0
04/17/2017,19:23:00,40.748710171999996,-73.896167915,0,1,0
04/17/2017,19:20:00,40.86280385,-73.906857328,0,1,0
04/17/2017,19:20:00,40.845984791,-73.907462791,0,1,0
04/17/2017,19:20:00,40.596800942,-74.079098353,0,1,0
04/17/2017,19:19:00,40.655956862,-73.917241131,0,1,0
04/17/2017,19:19:00,40.845079926,-73.89264895,0,1,0
04/17/2017,19:15:00,40.815314029,-73.943701107,0,1,0
04/17/2017,19:15:00,40.81477027,-73.924030562,0,1,0
04/17/2017,19:15:00,40.723425413,-73.992793222,0,1,0
04/17/2017,19:15:00,40.729488307,-74.010735392,1,0,0
04/17/2017,19:15:00,40.797621444,-73.964068235,0,0,1
04/17/2017,19:10:00,40.862255241999996,-73.926297313,0,1,0
04/17/2017,19:10:00,40.804533586,-73.95157380399999,0,1,0
04/17/2017,19:05:00,40.685638429,-73.91660214699999,0,1,0
04/17/2017,19:05:00,40.736218594,-73.990984024,1,0,0
04/17/2017,19:05:00,40.62086456,-74.160694643,0,1,0
04/17/2017,19:00:00,40.828723865,-73.923190768,1,0,0
04/17/2017,19:00:00,40.701645727,-73.938012201,0,1,0
04/17/2017,19:00:00,40.679980738000005,-73.77623390699999,0,1,0
04/17/2017,19:00:00,40.845079926,-73.89264895,0,1,0
04/17/2017,19:00:00,40.844164432,-73.885378514,0,1,0
04/17/2017,18:00:00,40.721877518,-74.004204344,0,1,0
04/17/2017,19:00:00,40.6560675,-73.959967346,0,1,0
04/17/2017,19:00:00,40.755428662,-73.986523749,0,1,0
04/17/2017,19:00:00,40.621351808,-74.163581186,0,0,1
04/17/2017,19:00:00,40.824941458000005,-73.878322473,0,0,1
04/17/2017,18:58:00,40.682793016,-73.97933098600001,0,1,0
04/17/2017,18:55:00,40.798292546999996,-73.940822467,0,1,0
04/17/2017,18:55:00,40.701541003,-74.012187932,0,1,0
04/17/2017,18:50:00,40.590705782,-73.968835077,0,0,1
