zipcode,type,count
10030,Soul Food,1
10031,American,1
10031,Asian,1
10031,Bakery,1
10031,Caf̩/Coffee/Tea,1
10031,Caribbean,1
10031,Chicken,1
10031,Chilean,1
10031,Chinese,1
10031,Donuts,1
10031,Ethiopian,1
10031,Hamburgers,1
10031,Indian,1
10031,Italian,1
10031,Japanese,1
10031,"Juice, Smoothies, Fruit Salads",1
10031,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10031,Mexican,1
10031,Middle Eastern,1
10031,Pizza,1
10031,Pizza/Italian,1
10031,Sandwiches,1
10031,Sandwiches/Salads/Mixed Buffet,1
10031,Seafood,1
10031,Spanish,1
10031,Tex-Mex,1
10032,American,1
10032,Bagels/Pretzels,1
10032,Bakery,1
10032,Barbecue,1
10032,Caf̩/Coffee/Tea,1
10032,Chicken,1
10032,Chinese,1
10032,Chinese/Cuban,1
10032,Delicatessen,1
10032,Donuts,1
10032,Hamburgers,1
10032,Italian,1
10032,Korean,1
10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10032,Mexican,1
10032,Pizza,1
10032,Pizza/Italian,1
10032,Sandwiches/Salads/Mixed Buffet,1
10032,Seafood,1
10032,Spanish,1
10032,Tex-Mex,1
10032,Thai,1
10033,American,1
10033,Bakery,1
10033,Caf̩/Coffee/Tea,1
10033,Chicken,1
10033,Chinese,1
10033,Chinese/Cuban,1
10033,Delicatessen,1
10033,Donuts,1
10033,French,1
10033,Hamburgers,1
10033,"Ice Cream, Gelato, Yogurt, Ices",1
10033,Irish,1
10033,Italian,1
10033,Japanese,1
10033,Jewish/Kosher,1
10033,"Juice, Smoothies, Fruit Salads",1
10033,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10033,Mediterranean,1
10033,Mexican,1
10033,Pizza,1
10033,Pizza/Italian,1
10033,Sandwiches,1
10033,Sandwiches/Salads/Mixed Buffet,1
10033,Seafood,1
10033,Spanish,1
10033,Tapas,1
10033,Tex-Mex,1
10033,Thai,1
10033,Vegetarian,1
10034,American,1
10034,Armenian,1
10034,Bakery,1
10034,"Bottled beverages, including water, sodas, juices, etc.",1
10034,Caf̩/Coffee/Tea,1
10034,Chicken,1
10034,Chinese,1
10034,Chinese/Cuban,1
10034,Donuts,1
10034,Eastern European,1
10034,Greek,1
10034,Hamburgers,1
10034,Hotdogs,1
10034,Irish,1
10034,Italian,1
10034,Japanese,1
10034,"Juice, Smoothies, Fruit Salads",1
10034,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10034,Mexican,1
10034,Pizza,1
10034,Pizza/Italian,1
10034,Sandwiches,1
10034,Seafood,1
10034,Spanish,1
10034,Tex-Mex,1
10034,Thai,1
10035,African,1
10035,American,1
10035,Bagels/Pretzels,1
10035,Bakery,1
10035,Caf̩/Coffee/Tea,1
10035,Caribbean,1
10035,Chicken,1
10035,Chinese,1
10035,Delicatessen,1
10035,Donuts,1
10035,Hamburgers,1
10035,"Ice Cream, Gelato, Yogurt, Ices",1
10035,Indian,1
10035,Italian,1
10035,Japanese,1
10035,"Juice, Smoothies, Fruit Salads",1
10035,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10035,Mexican,1
10035,Pancakes/Waffles,1
10035,Pizza,1
10035,Pizza/Italian,1
10035,Salads,1
10035,Sandwiches,1
10035,Soul Food,1
10035,Spanish,1
10035,Tapas,1
10035,Thai,1
10036,American,1
10036,Armenian,1
10036,Asian,1
10036,Bakery,1
10036,Barbecue,1
10036,Basque,1
10036,"Bottled beverages, including water, sodas, juices, etc.",1
10036,Brazilian,1
10036,Caf̩/Coffee/Tea,1
10036,Chicken,1
10036,Chinese,1
10036,Continental,1
10036,Delicatessen,1
10036,Donuts,1
10036,Egyptian,1
10036,English,1
10036,Ethiopian,1
10036,French,1
10036,Greek,1
10036,Hamburgers,1
10036,Hotdogs,1
10036,Hotdogs/Pretzels,1
10036,"Ice Cream, Gelato, Yogurt, Ices",1
10036,Indian,1
10036,Irish,1
10036,Italian,1
10036,Japanese,1
10036,Jewish/Kosher,1
10036,"Juice, Smoothies, Fruit Salads",1
10036,Korean,1
10036,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10036,Mediterranean,1
10036,Mexican,1
10036,Middle Eastern,1
10036,Moroccan,1
10036,Other,1
10036,Peruvian,1
10036,Pizza,1
10036,Pizza/Italian,1
10036,Sandwiches,1
10036,Sandwiches/Salads/Mixed Buffet,1
10036,Seafood,1
10036,Soups & Sandwiches,1
10036,Southwestern,1
10036,Spanish,1
10036,Steak,1
10036,Tex-Mex,1
10036,Thai,1
10036,Turkish,1
10036,Vietnamese/Cambodian/Malaysia,1
10037,African,1
10037,American,1
10037,Bakery,1
10037,Barbecue,1
10037,Caribbean,1
10037,Chicken,1
10037,Chinese,1
10037,Donuts,1
10037,French,1
10037,"Juice, Smoothies, Fruit Salads",1
10037,Pizza/Italian,1
10037,Sandwiches,1
10037,Seafood,1
10037,Soul Food,1
10037,Spanish,1
10038,American,1
10038,Asian,1
10038,Australian,1
10038,Bagels/Pretzels,1
10038,Bakery,1
10038,"Bottled beverages, including water, sodas, juices, etc.",1
10038,Caf̩/Coffee/Tea,1
10038,Chicken,1
10038,Chinese,1
10038,Chinese/Japanese,1
10038,Continental,1
10038,Delicatessen,1
10038,Donuts,1
10038,French,1
10038,Greek,1
10038,Hamburgers,1
10038,Hawaiian,1
10038,Indian,1
10038,Irish,1
10038,Italian,1
10038,Japanese,1
10038,Jewish/Kosher,1
10038,"Juice, Smoothies, Fruit Salads",1
10038,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10038,Mediterranean,1
10038,Mexican,1
10038,Other,1
10038,Pizza,1
10038,Pizza/Italian,1
10038,Russian,1
10038,Salads,1
10038,Sandwiches,1
10038,Sandwiches/Salads/Mixed Buffet,1
10038,Seafood,1
10038,Spanish,1
10038,Steak,1
10038,Thai,1
10038,Vegetarian,1
10039,American,1
10039,Caf̩/Coffee/Tea,1
10039,Caribbean,1
10039,Chicken,1
10039,Chinese,1
10039,Donuts,1
10039,Ethiopian,1
10039,Hamburgers,1
10039,Indian,1
10039,"Juice, Smoothies, Fruit Salads",1
10039,Other,1
10039,Pizza,1
10039,Pizza/Italian,1
10039,Sandwiches,1
10039,Seafood,1
10039,Soups & Sandwiches,1
10039,Tapas,1
10040,American,1
10040,Bakery,1
10040,"Bottled beverages, including water, sodas, juices, etc.",1
10040,Caf̩/Coffee/Tea,1
10040,Chicken,1
10040,Chinese,1
10040,Chinese/Cuban,1
10040,Donuts,1
10040,Indian,1
10040,"Juice, Smoothies, Fruit Salads",1
10040,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10040,Mexican,1
10040,Pizza,1
10040,Sandwiches,1
10040,Seafood,1
10040,Spanish,1
10040,Tapas,1
10040,Tex-Mex,1
10044,American,1
10044,Caf̩/Coffee/Tea,1
10044,Chinese,1
10044,Japanese,1
10044,Pizza/Italian,1
10044,Sandwiches,1
10048,American,1
10055,American,1
10057,American,1
10065,American,1
10065,Asian,1
10065,Bagels/Pretzels,1
10065,Bakery,1
10065,Barbecue,1
10065,Caf̩/Coffee/Tea,1
10065,Chicken,1
10065,Chinese,1
10065,Delicatessen,1
10065,Donuts,1
10065,French,1
10065,Greek,1
10065,Hamburgers,1
10065,"Ice Cream, Gelato, Yogurt, Ices",1
10065,Indian,1
10065,Italian,1
10065,Japanese,1
10065,Jewish/Kosher,1
10065,"Juice, Smoothies, Fruit Salads",1
10065,Korean,1
10065,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10065,Mediterranean,1
10065,Mexican,1
10065,Moroccan,1
10065,Other,1
10065,Pizza,1
10065,Pizza/Italian,1
10065,Salads,1
10065,Sandwiches,1
10065,Seafood,1
10065,Soups & Sandwiches,1
10065,Steak,1
10065,Tapas,1
10065,Tex-Mex,1
10065,Thai,1
10065,Vegetarian,1
10069,American,1
10069,Japanese,1
10075,American,1
10075,Asian,1
10075,Bagels/Pretzels,1
10075,Bakery,1
10075,Barbecue,1
10075,Caf̩/Coffee/Tea,1
10075,Chinese,1
10075,Chinese/Japanese,1
10075,Delicatessen,1
10075,Donuts,1
10075,French,1
10075,Greek,1
10075,"Ice Cream, Gelato, Yogurt, Ices",1
10075,Italian,1
10075,Japanese,1
10075,Jewish/Kosher,1
10075,"Juice, Smoothies, Fruit Salads",1
10075,Mediterranean,1
10075,Mexican,1
10075,Middle Eastern,1
10075,Pizza,1
10075,Pizza/Italian,1
10075,Salads,1
10075,Sandwiches,1
10075,Seafood,1
10075,Tapas,1
10075,Tex-Mex,1
10075,Thai,1
10075,Vegetarian,1
10103,Caf̩/Coffee/Tea,1
10103,Sandwiches,1
10104,American,1
10104,Caf̩/Coffee/Tea,1
10104,Italian,1
10104,Mexican,1
10105,American,1
10105,Caf̩/Coffee/Tea,1
10106,American,1
10106,Italian,1
10107,Caf̩/Coffee/Tea,1
10110,"Juice, Smoothies, Fruit Salads",1
10111,American,1
10111,French,1
10111,Mediterranean,1
10112,American,1
10112,Bakery,1
10112,Caf̩/Coffee/Tea,1
10112,Delicatessen,1
10112,Donuts,1
10112,Italian,1
10112,Mediterranean,1
10112,Sandwiches,1
10112,Sandwiches/Salads/Mixed Buffet,1
10112,Soups & Sandwiches,1
10112,Southwestern,1
10118,American,1
10118,Caf̩/Coffee/Tea,1
10118,Japanese,1
10118,Mexican,1
10118,Salads,1
10119,American,1
10119,Bakery,1
10119,Caf̩/Coffee/Tea,1
10119,Italian,1
10119,"Juice, Smoothies, Fruit Salads",1
10119,Mexican,1
10119,Not Listed/Not Applicable,1
10119,Pizza,1
10119,Sandwiches,1
10119,Sandwiches/Salads/Mixed Buffet,1
10121,American,1
10121,Armenian,1
10121,Bakery,1
10121,Chicken,1
10121,Chinese/Japanese,1
10121,Donuts,1
10121,Hamburgers,1
10121,Hotdogs,1
10121,Hotdogs/Pretzels,1
10121,"Ice Cream, Gelato, Yogurt, Ices",1
10121,Other,1
10121,Pizza,1
10121,Sandwiches,1
10121,Seafood,1
10121,Soups & Sandwiches,1
10121,Tex-Mex,1
10121,Vegetarian,1
10123,Delicatessen,1
10128,African,1
10128,American,1
10128,Asian,1
10128,Bagels/Pretzels,1
10128,Bakery,1
10128,Brazilian,1
10128,Caf̩/Coffee/Tea,1
10128,Chinese,1
10128,Chinese/Japanese,1
10128,Continental,1
10128,Delicatessen,1
10128,Donuts,1
10128,French,1
10128,Greek,1
10128,Hamburgers,1
10128,Indian,1
10128,Irish,1
10128,Italian,1
10128,Japanese,1
10128,Jewish/Kosher,1
10128,"Juice, Smoothies, Fruit Salads",1
10128,Korean,1
10128,Mediterranean,1
10128,Mexican,1
10128,Peruvian,1
10128,Pizza,1
10128,Pizza/Italian,1
10128,Sandwiches,1
10128,Sandwiches/Salads/Mixed Buffet,1
10128,Seafood,1
10128,Spanish,1
10128,Steak,1
10128,Tex-Mex,1
10128,Thai,1
10128,Vietnamese/Cambodian/Malaysia,1
10152,American,1
10153,American,1
10154,Caf̩/Coffee/Tea,1
10154,French,1
10155,American,1
10155,Caf̩/Coffee/Tea,1
10165,American,1
10166,Caf̩/Coffee/Tea,1
10166,Continental,1
10166,Other,1
10166,Spanish,1
10167,American,1
10168,American,1
10168,Caf̩/Coffee/Tea,1
10168,Donuts,1
10168,Sandwiches,1
10169,American,1
10169,Asian,1
10169,Bakery,1
10169,Caf̩/Coffee/Tea,1
10169,Chicken,1
10169,Chinese,1
10169,Donuts,1
10169,German,1
10169,Greek,1
10169,Hamburgers,1
10169,Japanese,1
10169,"Juice, Smoothies, Fruit Salads",1
10169,Mexican,1
10169,Middle Eastern,1
10169,Pizza,1
10169,Salads,1
10169,Sandwiches,1
10169,Seafood,1
10169,Soups,1
10169,Thai,1
10169,Vegetarian,1
10170,"Juice, Smoothies, Fruit Salads",1
10171,American,1
10172,"Juice, Smoothies, Fruit Salads",1
10173,Caf̩/Coffee/Tea,1
10174,American,1
10174,Sandwiches/Salads/Mixed Buffet,1
10175,Pizza,1
10176,American,1
10176,Caribbean,1
10178,American,1
10178,Continental,1
10179,American,1
10199,American,1
10270,Caf̩/Coffee/Tea,1
10271,American,1
10279,Salads,1
10280,American,1
10280,Chinese,1
10280,Jewish/Kosher,1
10280,Mediterranean,1
10280,Mexican,1
10280,Pizza/Italian,1
10280,Soups & Sandwiches,1
10281,American,1
10281,Bagels/Pretzels,1
10281,Bakery,1
10281,Barbecue,1
10281,Caf̩/Coffee/Tea,1
10281,Chinese,1
10281,French,1
10281,Hamburgers,1
10281,Italian,1
10281,Japanese,1
10281,Mexican,1
10281,Pizza/Italian,1
10281,Salads,1
10281,Sandwiches,1
10281,Sandwiches/Salads/Mixed Buffet,1
10281,Tapas,1
10282,American,1
10282,Asian,1
10282,Barbecue,1
10282,Caf̩/Coffee/Tea,1
10282,French,1
10282,Italian,1
10282,Mexican,1
10282,Seafood,1
10285,American,1
10301,American,1
10301,Bagels/Pretzels,1
10301,Bakery,1
10301,Barbecue,1
10301,"Bottled beverages, including water, sodas, juices, etc.",1
10301,Caf̩/Coffee/Tea,1
10301,Caribbean,1
10301,Chicken,1
10301,Chinese,1
10301,Delicatessen,1
10301,Donuts,1
10301,Hotdogs/Pretzels,1
10301,"Ice Cream, Gelato, Yogurt, Ices",1
10301,Indian,1
10301,Italian,1
10301,Japanese,1
10301,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10301,Mediterranean,1
10301,Mexican,1
10301,Pizza,1
10301,Pizza/Italian,1
10301,Salads,1
10301,Sandwiches,1
10301,Sandwiches/Salads/Mixed Buffet,1
10301,Soul Food,1
10301,Spanish,1
10301,Thai,1
10302,American,1
10302,Asian,1
10302,Bakery,1
10302,"Bottled beverages, including water, sodas, juices, etc.",1
10302,Caf̩/Coffee/Tea,1
10302,Caribbean,1
10302,Chicken,1
10302,Chinese,1
10302,Donuts,1
10302,Hamburgers,1
10302,Hotdogs,1
10302,Irish,1
10302,Japanese,1
10302,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10302,Mediterranean,1
10302,Mexican,1
10302,Other,1
10302,Pizza,1
10302,Pizza/Italian,1
10302,Sandwiches,1
10302,Sandwiches/Salads/Mixed Buffet,1
10302,Seafood,1
10302,Spanish,1
10303,American,1
10303,Chicken,1
10303,Chinese,1
10303,Donuts,1
10303,Hamburgers,1
10303,"Ice Cream, Gelato, Yogurt, Ices",1
10303,Indian,1
10303,Italian,1
10303,Japanese,1
10303,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10303,Mexican,1
10303,Pizza,1
10303,Pizza/Italian,1
10303,Polish,1
10303,Sandwiches,1
10303,Soul Food,1
10303,Spanish,1
10304,African,1
10304,American,1
10304,Bakery,1
10304,Caf̩/Coffee/Tea,1
10304,Chicken,1
10304,Chinese,1
10304,Donuts,1
10304,Hamburgers,1
10304,"Ice Cream, Gelato, Yogurt, Ices",1
10304,Indian,1
10304,Japanese,1
10304,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10304,Mediterranean,1
10304,Mexican,1
10304,Peruvian,1
10304,Pizza,1
10304,Pizza/Italian,1
10304,Polish,1
10304,Sandwiches,1
10304,Spanish,1
10305,American,1
10305,Bagels/Pretzels,1
10305,Bakery,1
10305,Caf̩/Coffee/Tea,1
10305,Cajun,1
10305,Chinese,1
10305,Donuts,1
10305,Eastern European,1
10305,Filipino,1
10305,Greek,1
10305,Hamburgers,1
10305,"Ice Cream, Gelato, Yogurt, Ices",1
10305,Indian,1
10305,Italian,1
10305,Japanese,1
10305,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10305,Mediterranean,1
10305,Mexican,1
10305,Pizza,1
10305,Pizza/Italian,1
10305,Polish,1
10305,Russian,1
10305,Sandwiches,1
10305,Seafood,1
10305,Tex-Mex,1
10305,Turkish,1
10306,American,1
10306,Armenian,1
10306,Asian,1
10306,Bagels/Pretzels,1
10306,Bakery,1
10306,Caf̩/Coffee/Tea,1
10306,Chicken,1
10306,Chinese,1
10306,Chinese/Japanese,1
10306,Delicatessen,1
10306,Donuts,1
10306,Eastern European,1
10306,Greek,1
10306,Hamburgers,1
10306,"Ice Cream, Gelato, Yogurt, Ices",1
10306,Indian,1
10306,Italian,1
10306,Japanese,1
10306,Mexican,1
10306,Peruvian,1
10306,Pizza,1
10306,Pizza/Italian,1
10306,Sandwiches,1
10306,Southwestern,1
10306,Spanish,1
10306,Tex-Mex,1
10306,Turkish,1
10306,Vietnamese/Cambodian/Malaysia,1
10307,American,1
10307,Armenian,1
10307,"Bottled beverages, including water, sodas, juices, etc.",1
10307,Caf̩/Coffee/Tea,1
10307,Chinese,1
10307,Hamburgers,1
10307,Italian,1
10307,Japanese,1
10307,Mexican,1
10307,Pizza,1
10307,Pizza/Italian,1
10307,Sandwiches,1
10307,Spanish,1
10308,American,1
10308,Asian,1
10308,Bakery,1
10308,"Bottled beverages, including water, sodas, juices, etc.",1
10308,Chicken,1
10308,Chinese,1
10308,Delicatessen,1
10308,Donuts,1
10308,"Ice Cream, Gelato, Yogurt, Ices",1
10308,Italian,1
10308,Japanese,1
10308,Pizza,1
10308,Pizza/Italian,1
10308,Russian,1
10308,Sandwiches,1
10308,Seafood,1
10308,Spanish,1
10309,American,1
10309,Asian,1
10309,Bagels/Pretzels,1
10309,Bakery,1
10309,Caf̩/Coffee/Tea,1
10309,Chicken,1
10309,Chinese,1
10309,Delicatessen,1
10309,Donuts,1
10309,German,1
10309,Hamburgers,1
10309,"Ice Cream, Gelato, Yogurt, Ices",1
10309,Irish,1
10309,Italian,1
10309,Japanese,1
10309,"Juice, Smoothies, Fruit Salads",1
10309,Mexican,1
10309,Other,1
10309,Pizza,1
10309,Pizza/Italian,1
10309,Sandwiches/Salads/Mixed Buffet,1
10309,Seafood,1
10310,American,1
10310,Bakery,1
10310,Caf̩/Coffee/Tea,1
10310,Chicken,1
10310,Chinese,1
10310,Delicatessen,1
10310,Donuts,1
10310,German,1
10310,Hamburgers,1
10310,"Ice Cream, Gelato, Yogurt, Ices",1
10310,Italian,1
10310,Japanese,1
10310,"Juice, Smoothies, Fruit Salads",1
10310,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10310,Mediterranean,1
10310,Mexican,1
10310,Other,1
10310,Peruvian,1
10310,Pizza,1
10310,Pizza/Italian,1
10310,Portuguese,1
10310,Sandwiches,1
10310,Spanish,1
10310,Tex-Mex,1
10310,Thai,1
10311,American,1
10312,American,1
10312,Asian,1
10312,Bagels/Pretzels,1
10312,Bakery,1
10312,Chinese,1
10312,Delicatessen,1
10312,Donuts,1
10312,Greek,1
10312,Hamburgers,1
10312,"Ice Cream, Gelato, Yogurt, Ices",1
10312,Italian,1
10312,Japanese,1
10312,Middle Eastern,1
10312,Other,1
10312,Pizza,1
10312,Pizza/Italian,1
10312,Sandwiches,1
10312,Sandwiches/Salads/Mixed Buffet,1
10312,Southwestern,1
10314,American,1
10314,Asian,1
10314,Bagels/Pretzels,1
10314,Bakery,1
10314,Caf̩/Coffee/Tea,1
10314,Cajun,1
10314,Chicken,1
10314,Chinese,1
10314,Chinese/Japanese,1
10314,Continental,1
10314,Delicatessen,1
10314,Donuts,1
10314,Filipino,1
10314,Fruits/Vegetables,1
10314,Hamburgers,1
10314,Hotdogs/Pretzels,1
10314,"Ice Cream, Gelato, Yogurt, Ices",1
10314,Italian,1
10314,Japanese,1
10314,Jewish/Kosher,1
10314,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10314,Mexican,1
10314,Middle Eastern,1
10314,Other,1
10314,Pancakes/Waffles,1
10314,Pizza,1
10314,Pizza/Italian,1
10314,Sandwiches,1
10314,Sandwiches/Salads/Mixed Buffet,1
10314,Steak,1
10314,Tex-Mex,1
10314,Thai,1
10314,Vietnamese/Cambodian/Malaysia,1
10317,Middle Eastern,1
10451,African,1
10451,American,1
10451,Bagels/Pretzels,1
10451,Bakery,1
10451,Caf̩/Coffee/Tea,1
10451,Caribbean,1
10451,Chicken,1
10451,Chinese,1
10451,Delicatessen,1
10451,Donuts,1
10451,Hamburgers,1
10451,"Ice Cream, Gelato, Yogurt, Ices",1
10451,Italian,1
10451,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10451,Mexican,1
10451,Other,1
10451,Pizza,1
10451,Pizza/Italian,1
10451,Sandwiches,1
10451,Sandwiches/Salads/Mixed Buffet,1
10451,Seafood,1
10451,Soul Food,1
10451,Spanish,1
10451,Steak,1
10452,American,1
10452,Bakery,1
10452,Chicken,1
10452,Chinese,1
10452,Delicatessen,1
10452,Donuts,1
10452,Hamburgers,1
10452,"Juice, Smoothies, Fruit Salads",1
10452,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10452,Mexican,1
10452,Other,1
10452,Pizza,1
10452,Pizza/Italian,1
10452,Sandwiches,1
10452,Sandwiches/Salads/Mixed Buffet,1
10452,Seafood,1
10452,Soul Food,1
10452,Spanish,1
10453,African,1
10453,American,1
10453,Bakery,1
10453,Caribbean,1
10453,Chicken,1
10453,Chinese,1
10453,Delicatessen,1
10453,Donuts,1
10453,Hamburgers,1
10453,"Ice Cream, Gelato, Yogurt, Ices",1
10453,"Juice, Smoothies, Fruit Salads",1
10453,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10453,Mexican,1
10453,Pizza,1
10453,Pizza/Italian,1
10453,Sandwiches/Salads/Mixed Buffet,1
10453,Seafood,1
10453,Spanish,1
10453,Tex-Mex,1
10454,American,1
10454,Bakery,1
10454,Caf̩/Coffee/Tea,1
10454,Chicken,1
10454,Chinese,1
10454,Donuts,1
10454,Hamburgers,1
10454,Japanese,1
10454,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10454,Mexican,1
10454,Peruvian,1
10454,Pizza,1
10454,Pizza/Italian,1
10454,Spanish,1
10454,Steak,1
10454,Tex-Mex,1
10455,American,1
10455,Bakery,1
10455,Caribbean,1
10455,Chicken,1
10455,Chinese,1
10455,Delicatessen,1
10455,Donuts,1
10455,Hamburgers,1
10455,Italian,1
10455,"Juice, Smoothies, Fruit Salads",1
10455,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10455,Mexican,1
10455,Other,1
10455,Peruvian,1
10455,Pizza,1
10455,Pizza/Italian,1
10455,Sandwiches,1
10455,Seafood,1
10455,Soul Food,1
10455,Spanish,1
10456,African,1
10456,American,1
10456,Bakery,1
10456,Caf̩/Coffee/Tea,1
10456,Caribbean,1
10456,Chicken,1
10456,Chinese,1
10456,Donuts,1
10456,Hamburgers,1
10456,Indian,1
10456,"Juice, Smoothies, Fruit Salads",1
10456,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10456,Mexican,1
10456,Pizza,1
10456,Pizza/Italian,1
10456,Seafood,1
10456,Soul Food,1
10456,Spanish,1
10457,African,1
10457,American,1
10457,Bakery,1
10457,Caf̩/Coffee/Tea,1
10457,Chicken,1
10457,Chinese,1
10457,Donuts,1
10457,Fruits/Vegetables,1
10457,Hamburgers,1
10457,"Juice, Smoothies, Fruit Salads",1
10457,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10457,Mexican,1
10457,Other,1
10457,Pizza,1
10457,Sandwiches,1
10457,Spanish,1
10458,African,1
10458,American,1
10458,Bakery,1
10458,"Bottled beverages, including water, sodas, juices, etc.",1
10458,Caf̩/Coffee/Tea,1
10458,Caribbean,1
10458,Chicken,1
10458,Chinese,1
10458,Delicatessen,1
10458,Donuts,1
10458,Eastern European,1
10458,Hamburgers,1
10458,"Ice Cream, Gelato, Yogurt, Ices",1
10458,Italian,1
10458,Japanese,1
10458,Korean,1
10458,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10458,Mediterranean,1
10458,Mexican,1
10458,Pizza,1
10458,Pizza/Italian,1
10458,Sandwiches,1
10458,Sandwiches/Salads/Mixed Buffet,1
10458,Spanish,1
10459,American,1
10459,Bakery,1
10459,Caribbean,1
10459,Chicken,1
10459,Chinese,1
10459,Donuts,1
10459,Hamburgers,1
10459,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10459,Mexican,1
10459,Other,1
10459,Pizza,1
10459,Pizza/Italian,1
10459,Sandwiches,1
10459,Soul Food,1
10459,Spanish,1
10460,African,1
10460,American,1
10460,Bakery,1
10460,Caf̩/Coffee/Tea,1
10460,Caribbean,1
10460,Chicken,1
10460,Chinese,1
10460,Donuts,1
10460,Hamburgers,1
10460,"Ice Cream, Gelato, Yogurt, Ices",1
10460,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10460,Mexican,1
10460,Pizza,1
10460,Pizza/Italian,1
10460,Sandwiches,1
10460,Sandwiches/Salads/Mixed Buffet,1
10460,Spanish,1
10460,Tex-Mex,1
10461,American,1
10461,Bakery,1
10461,"Bottled beverages, including water, sodas, juices, etc.",1
10461,Caf̩/Coffee/Tea,1
10461,Caribbean,1
10461,Chicken,1
10461,Chinese,1
10461,Chinese/Cuban,1
10461,Chinese/Japanese,1
10461,Delicatessen,1
10461,Donuts,1
10461,Greek,1
10461,Hamburgers,1
10461,"Ice Cream, Gelato, Yogurt, Ices",1
10461,Irish,1
10461,Italian,1
10461,Japanese,1
10461,"Juice, Smoothies, Fruit Salads",1
10461,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10461,Mediterranean,1
10461,Mexican,1
10461,Not Listed/Not Applicable,1
10461,Other,1
10461,Pizza,1
10461,Pizza/Italian,1
10461,Sandwiches,1
10461,Sandwiches/Salads/Mixed Buffet,1
10461,Spanish,1
10461,Tex-Mex,1
10461,Thai,1
10462,American,1
10462,Asian,1
10462,Bakery,1
10462,Bangladeshi,1
10462,Caf̩/Coffee/Tea,1
10462,Caribbean,1
10462,Chicken,1
10462,Chinese,1
10462,Delicatessen,1
10462,Donuts,1
10462,Eastern European,1
10462,Hamburgers,1
10462,"Ice Cream, Gelato, Yogurt, Ices",1
10462,Indian,1
10462,Italian,1
10462,"Juice, Smoothies, Fruit Salads",1
10462,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10462,Mediterranean,1
10462,Mexican,1
10462,Middle Eastern,1
10462,Pakistani,1
10462,Pizza,1
10462,Pizza/Italian,1
10462,Sandwiches,1
10462,Sandwiches/Salads/Mixed Buffet,1
10462,Seafood,1
10462,Soups & Sandwiches,1
10462,Spanish,1
10462,Thai,1
10463,American,1
10463,Asian,1
10463,Bakery,1
10463,Caf̩/Coffee/Tea,1
10463,Chicken,1
10463,Chinese,1
10463,Delicatessen,1
10463,Donuts,1
10463,Greek,1
10463,Hamburgers,1
10463,Hotdogs/Pretzels,1
10463,"Ice Cream, Gelato, Yogurt, Ices",1
10463,Indian,1
10463,Italian,1
10463,Japanese,1
10463,Jewish/Kosher,1
10463,"Juice, Smoothies, Fruit Salads",1
10463,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10463,Mediterranean,1
10463,Mexican,1
10463,Pizza,1
10463,Pizza/Italian,1
10463,Sandwiches,1
10463,Sandwiches/Salads/Mixed Buffet,1
10463,Spanish,1
10463,Tapas,1
10463,Tex-Mex,1
10463,Thai,1
10464,American,1
10464,Caf̩/Coffee/Tea,1
10464,Chinese,1
10464,Delicatessen,1
10464,Donuts,1
10464,French,1
10464,"Ice Cream, Gelato, Yogurt, Ices",1
10464,Irish,1
10464,Italian,1
10464,Japanese,1
10464,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10464,Pizza/Italian,1
10464,Sandwiches,1
10464,Seafood,1
10464,Spanish,1
10465,American,1
10465,Armenian,1
10465,Asian,1
